residence_name,council_id
CHOLOLO MASHARIKI,2909
MAJENGO,2909
MTUMBA,2909
VIKONJE A,2909
VIKONJE B,2909
CHILWANA,2909
IHUMWA,2909
"CHANG""OMBE",2909
"NG""ONNG""ONHA",2909
MAPINDUZI A,2909
MAPINDUZI B,2909
CHIGONGWE,2909
MKOMBOLA,2909
MSEMBETA,2909
"NG""AMBALA",2909
MBALAWALA,2909
MUUNGANO,2909
MAKULU,2909
KAWAWA,2909
CHIHIKWI,2909
MATANGIZI,2909
"MBABALA ""A""",2909
BIHAWANA,2909
"MBABALA ""B""",2909
MPUNGUZI B,2909
NKULABI,2909
"MPUNGUZI ""A""",2909
"MATUMBULU A""""",2909
BAHI SOKONI,3232
UHELELA,3232
NAGULO BAHI,3232
IBIHWA,3232
MNKHOLA,3232
ILINDI,3232
MINDOLA,3232
KIGWE,3232
MAPINDUZI,3232
MPINGA,3232
MZOGOLE,3232
BAHI MAKULU,3232
MKAKATIKA,3232
MPAMANTWA,3232
CHALI MAKULU,3232
CHALI IGONGO,3232
CHALI ISANGHA,3232
CHIKOPELO,3232
CHIKOLA,3232
CHIMENDELI,3232
NGHULUGANO,3232
CHIGULUKA,3232
CHIPANGA A,3232
CHIPANGA B,3232
CHIFUTUKA,3232
MAGAGA,3232
IKUMBULU,3232
NONDWA,3232
ZEJELE,3232
CHIDILO,3232
NHOLI,3232
MPALANGA,3232
ASANJE,3232
BABAYU,3232
KONGOGO,3232
BANKOLO,3232
LAMAITI,3232
LUKALI,3232
CHONDE,3232
MAKANDA,3232
MCHITO,3232
MSISI,3232
KISIMA CHA NDEGE,3232
TINAI,3232
CHILUNGULU,3232
MUNDEMU,3232
NGUJI,3232
MAYAMAYA,3232
MKONDAI,3232
ZANKA,3232
CHIBELELA,3232
ISANGHA,3232
IBUGULE,3232
NKHOME,3232
MAPANGA,3232
MTITAA,3232
NCHINILA,3232
MPHANGWE,3232
MWITIKIRA,3232
MAHAMA,3870
NZALI,3870
BUIGIRI,3870
CHINANGALI II,3870
MWEGAMILE,3870
CHAMWINO,3870
MAJELEKO,3870
MBELEZUNGU,3870
CHINANGALI I,3870
"MANCHALI ""B""",3870
"MANCHALI ""A""",3870
CHALINZE,3870
BWAWANI,3870
WILUNZE,3870
MSANGA,3870
KAWAWA,3870
MNASE,3870
MLEBE,3870
MGUNGA,3870
MSAMALO,3870
IKOWA,3870
MAKOJA,3870
MEMBE,3870
CHITABULI,3870
MLIMWA,3870
"DABALO ""A""",3870
NAYU,3870
IGAMBA,3870
CHIWONDO,3870
MANYEMBA,3870
HANETI,3870
HUMEKWA,3870
KWAHEMU,3870
MWIYENDAJE,3870
CHENENE,3870
ITISO,3870
IKOMBO,3870
MAPANGA,3870
SOLOWU,3870
SEGALA,3870
MALECELA,3870
IZAVA,3870
KIMEJI,3870
UMOJA,3870
ZAJILWA,3870
GWANDI,3870
MAGUNGU,3870
HANDALI,3870
MJELO,3870
CHANHUMBA,3870
IDIFU,3870
MIGANGA,3870
IGANDU,3870
CHIBWE,3870
CHIMWAGA,3870
NGHAHELEZE,3870
NGHANJE,3870
CHINOJE,3870
MUUNGANO,3870
MZULA,3870
ILOLO,3870
MVUMI MAKULU,3870
CHALULA,3870
MAZENGO,3870
MVUMI MISHENI,3870
CHIHEMBE,3870
MITA,3870
NDEBWE,3870
FUFU,3870
SULI,3870
CHIBOLI,3870
CHAMPUNDA,3870
NZASA,3870
LOJE,3870
IGUNGULI,3870
IRINGA MVUMI MPYA,3870
IRINGA MVUMI ZAMANI,3870
CHITA,3870
IKOMBOLINGA,3870
MGUBA,3870
"MAKANG""WA",3870
CHIWONA,3870
MLODA,3870
MLOWA BARABARANI,3870
MLOWA B,3870
MANZASE,3870
LUGALA,3870
SASAJILA,3870
KAZAROHO,3870
ILEWELO,3870
MLOWA BWAWANI,3870
WILIKO,3870
NHINHI,3870
NKWENDA,3870
CHINUGULU,3870
MONDOMELA,3870
HUZI,3870
MUHEME,3870
CHIFUKULO,3870
MPWAYUNGU,3870
CHIKOLA,3870
NAGULO -MWITIKIRA,3870
MANDA,3870
ILANGALI,3870
NGHAMBAKU,3870
NDOGOWE,3870
MLAZO,3870
GOIMA,4834
MIRAMBO,4834
IGUNGA,4834
MAKAMAKA,4834
JENJELUSE,4834
SONGOLO,4834
MADAHA,4834
HAMAI,4834
CHIOLI,4834
CHANDAMA,4834
MPENDO,4834
MAPANGO,4834
SOYA,4834
"CHANG""OMBE",4834
MAGANDI,4834
MBARADA,4834
MWAILANJE,4834
MWAIKISABE,4834
CHUKURUMA,4834
WISUZAJE,4834
CHEMBA,4834
KAMBI YA NYASA,4834
CHAMBALO,4834
KIDOKA,4834
OMBIRI,4834
MUUNGANO,4834
PANGALUA,4834
MRIJO CHINI,4834
MRIJO JUU,4834
NKULARI,4834
ISUSUMYA,4834
MAGASA,4834
OLBOROTI,4834
KALOLENI,4834
MSAADA,4834
SONGAMBELE,4834
MACHIGA,4834
CHANGAMKA,4834
MAJENGO MAPYA,4834
FARKWA,4834
BUBUTOLE,4834
MOMBOSE,4834
BUGENIKA,4834
GONGA,4834
GONGA CHINI,4834
DONSEE,4834
MAKORONGO,4834
KHUBUNKO,4834
MAZIWA,4834
BABAYU,4834
MASIMBA,4834
CHASE,4834
CHINYIKA,4834
GWANDI,4834
ROFATI,4834
MUUNGANO,4834
TUMBAKOSE,4834
HAWELO,4834
HUMEKWA,4834
KWAMTORO,4834
MSERA,4834
PORO BANGUMA,4834
KURIO,4834
NDOROBONI,4834
MIALO,4834
GUMBU,4834
MOTO,4834
GUNGI,4834
SANZAWA,4834
MPENDO,4834
MAGUNGU,4834
HAMIA,4834
KUBI,4834
MENGU,4834
BAABA,4834
OVADA,4834
DINAE,4834
JOGOLO,4834
KINYAMSINDO,4834
TAKWA,4834
ILASEE,4834
WAIRO,4834
MANANTU,4834
MAGAMBUA,4834
LAHODA,4834
HANDA,4834
KISANDE,4834
MONDO,4834
DAKI,4834
WAIDA,4834
PONGAI,4834
KELEMA BALAI,4834
KELEMA MASHARIKI,4834
PARANGA,4834
ISINI,4834
SORI,4834
"CHEKU ""B""",4834
"CHEKU ""A""",4834
KELEMA KUU,4834
DALAI,4834
TANDALA,4834
NJOENI MUONE,4834
ITIRIKWI,4834
MTAKUJA,4834
PIHO,4834
KELEMA MAZIWANI,4834
JANGALO,4834
MLONGIA,4834
ITOLWA,4834
CHEMKA,4834
CHURUKU,4834
JINJO,4834
KINKIMA,4834
MNARANI,5467
MININGANI,5467
MAJI YA SHAMBA,5467
TURA,5467
KICHANGANI,5467
TUMBELO,5467
KWAPAKACHA,5467
CHEMCHEM,5467
IBONI,5467
UBEMBENI,5467
BICHA,5467
KILIMANI,5467
DAMAI,5467
WISIKWANTISI,5467
UKUNKU,5467
MONGOROMA,5467
MUNGURI,5467
SERYA,5467
CHANDIMO,5467
BOLISA,5467
POISI,5467
ITISO,5467
MULUA,5467
AUSIA,5467
TUNGUFU,5467
CHEMCHEM,5467
KINGALE,5467
MSUI,5467
TAMPORI,5467
IYOLI,5467
KWAMTWARA,5467
KOLO,5467
"KOLO "" B""",5467
CHOKA,5467
GUBALI,5467
HACHWI,5467
KWAMAFUNCHI,5467
CHANGAA,5467
CHOLOLO,5467
THAWI MADUKANI,5467
THAWI JUU,5467
SAKAMI,5467
ORORIMO,5467
KIKILO KATI,5467
KWAHENGWA,5467
BERABERA,5467
"KIRERECHANG""OMBE",5467
BUKULU,5467
HUMAI,5467
KWADINU,5467
SOERA,5467
HONDOMAIRO,5467
MWEMBENI,5467
MTIRYANGWI,5467
KISESE - SAUNA,5467
BEREKO,5467
PUHI,5467
MASANGE,5467
KWAYONDU,5467
SALANKA,5467
MASAWI,5467
LEMBO,5467
ALAGWA,5467
KIKORE,5467
MKURUMUZI,5467
MADEGE,5467
HURUI,5467
MITATI,5467
MNENIA,5467
ITUNDWI,5467
FILIMO,5467
BAMBARE,5467
KISESE-DISA,5467
MAPINDUZI,5467
KISESE - SAUNA,5467
MADISA,5467
ATTA,5467
ITOLOLO,5467
MKEKENA,5467
MACHINJONI,5467
MONGOLO,5467
KANDAGA,5467
PAHI,5467
IKOVA,5467
SALARE,5467
POTEA,5467
KITEO,5467
BUMBUTA,5467
MKUNDULU,5467
MAUNO,5467
MAHONGO,5467
KWADELO,5467
"BOMA YA NG""OMBE",5467
MAKIRINYA,5467
"KIRERECHANG""OMBE",5467
KALAMBA CHINI,5467
KALAMBA JUU,5467
HEBI CHINI,5467
HEBI JUU,5467
BAURA,5467
LOO,5467
KINYASI KATI,5467
KINYASI MAJENGO,5467
IKENGWA,5467
ISONGOLO,5467
ITASWI,5467
CHUBI,5467
HAIRE,5467
KISAKI,5467
NTOMOKO,5467
MAFAI,5467
HAUBI,5467
MWISANGA,5467
BUSI,5467
ISUSUMYA,5467
IHARI,5467
KEIKEI,5467
KEIKEI TANGINI,5467
SAMBWA,5467
IDINDIRI,5467
KISONDOKO,5467
CHITEGO,6014
MANYUSI,6014
LEGANGA,6014
NGUTOTO,6014
BANYIBANYI,6014
HOGORO,6014
MKUTANI,6014
CHAMAE,6014
NYERERE,6014
MATONGORO,6014
MLANJE,6014
NORINI,6014
MAKAWA,6014
MAGESENI,6014
MUUNGANO,6014
SILALE,6014
MKOKA,6014
MNUKU,6014
MVUUNGULUMO,6014
SONGAMBELE A,6014
SONGAMBELE B,6014
MASENHA,6014
MUUNGANO,6014
MATANGA,6014
ZOISSA,6014
PINGALAME,6014
KINANGALI,6014
IDUO,6014
SUGUTA,6014
"CHANG""OMBE",6014
MASINYETI,6014
UGOGONI,6014
MAUTYA,6014
MAUTYA B,6014
IBWAGA,6014
NGUJI,6014
CHIMOTOLO,6014
MACHENJE,6014
"MTANANA""A""",6014
"MTANANA""B""",6014
NDALIBO,6014
CHIGWINGWINGILI,6014
SOITI,6014
SEJELI,6014
MBANDE,6014
VILUNDILO,6014
MANUNGU,6014
MSUNJULILE  (A),6014
MSUNJIILE(B),6014
SAGARA  A,6014
SAGARA  B,6014
IJAKA,6014
LAIKALA A,6014
LAIKALA B,6014
MSINGISA,6014
MLALI IYEGU,6014
MLALI BONDENI,6014
IHANDA,6014
CHIWE,6014
VIHINGO,6014
MOLETI,6014
LENGAJI,6014
NJOGE,6014
HEMBAHEMBA,6014
MAKUTUPA,6014
"PANDAMBILI""A""",6014
"PANDAMBILI ""B""",6014
SILWA,6014
NGHUMBI,6014
PEMBAMOTO,6014
MBAGILWA,6014
IYUMBWI,6014
CHAMKOROMA,6014
MAKOLE,6014
TUBUGWE KIBAONI,6014
TUBUGWE JUU,6014
MSETA,6014
MSETA BONDENI,6014
MANGHWETA,6014
MANYATA,6014
NGOMAI,6014
SAIGONI,6014
CHILANJILINZI,6014
LENJULU,6014
LOBILO,6014
MAJAWANGA,6014
KITETO,6014
MBORI,6511
TAMBI,6511
MLEMBULE,6511
NDUGA,6511
MAJAMI,6511
MWENZELE,6511
NANA,6511
NAMBA 30,6511
KIMAGAI,6511
INZOMVU,6511
LUPETA,6511
MAKUTUPA,6511
BUMILA,6511
GODEGODE,6511
MGOMA,6511
MZOGOLE,6511
KISISI,6511
"VING""HAWE",6511
"ISING""HU",6511
"MANG""HANGU",6511
MAZAE,6511
IDILO,6511
KISOKWE,6511
GULWE,6511
IYOMA,6511
CHISEYU,6511
CHUNYU,6511
MSAGALI,6511
PANDAMBILI,6511
DARAJANI,6511
"NG""HAMBI",6511
MBUGANI,6511
KAZANIA,6511
KIEGEA,6511
BEREGE,6511
CHIMANZA,6511
MZASE,6511
CHITEMO,6511
NGALAMILO,6511
MKANANA,6511
CHIBWEGERE,6511
MIMA,6511
SAZIMA,6511
IGOJI I,6511
IGOJI II,6511
IWONDO,6511
CHAMANDA,6511
KIBAKWE,6511
CHAMTUMILE,6511
IYENGE,6511
KINGITI,6511
LUKOLE,6511
LUHUNDWA,6511
MPWANILA,6511
KIDENGE,6511
IKUYU,6511
MUUNGANO,6511
LUFU,6511
MLIMO,6511
GOMUHUNGILE,6511
MWANAWOTA,6511
MLUNGA,6511
WANGI,6511
NYANDU,6511
LWIHOMELO,6511
KIDABAGA,6511
MBUGA,6511
KIZI,6511
IGULUWI,6511
GALIGALI,6511
MATONYA,6511
KITATI,6511
MAFENE,6511
LUFUSI,6511
PWAGA,6511
MASWALA,6511
MINGUWI,6511
IDAHO,6511
ITENDE,6511
KINUSI,6511
KIKUYU,6511
MSAGALI,6511
DARAJANI,6511
LUTALAWE,6511
KILAMBO,6511
"MANG""ALIZA",6511
MATULI,6511
MALOLO,6511
IDODOMA,6511
NZUGILO,6511
CHOGOLA,6511
MAKOSE,6511
MKOLEKO,6511
WINZA,6511
NJIA PANDA,6511
CHILENDU,6511
IGUNGA,6511
MTAMBA,6511
SINGONHALI,6511
IRAMBA,6511
KISIMA,6511
MSANGAMBUYA,6511
MTERA,6511
CHIBWEGERE,6511
CHIPOGORO,6511
CHINOJE,6511
MUUNGANO,6511
WIYENZELE,6511
CHAMSISILI A,6511
SELUKA,6511
NYABU,6511
CHINYIKA,6511
MLUNDUZI,6511
"CHINYANGH""UKU",6511
CHALUDEWA,6511
IYOGELO,7268
BUGANDO,7268
SHIBINGO,7268
NYAMAKUNKWA,7268
BUGELENGA,7268
MKANGE,7268
MTAKUJA,7268
ILALWE,7268
BUFANKA,7268
MSASANI,7268
BUKOMBE,7268
ITUGA,7268
KIDETE,7268
IMALANGUZU,7268
NASIHUKULU,7268
IKALANGA,7268
ILALWE,7268
IFUNDE,7268
KAGWE,7268
ISHOLOLO,7268
LYAMBAMGONGO,7268
BUGEGE,7268
SHILABELA,7268
NAMONGE,7268
NASILULUMA,7268
MJIMWEMA,7268
NAMALANDULA,7268
BWENDA,7268
ILYAMCHELE,7268
BUSONZO,7268
KABAGOLE,7268
NAMPALAHALA,7268
NAKAYENZE,7268
NALUSUNGUTI,7268
UYOVU,7268
KABUHIMA,7268
IBAMBA,7268
AZIMIO,7268
LYOBAHIKA,7268
KANEMBWA,7268
BUGANZU,7268
MSASA,7268
LULAMBA,7268
MSANGILA,7268
KAZILAMUYAYE,7268
NAMSEGA,7268
IKUZI,7268
BULUMBAGA,7268
NAMPANGWE,7268
MSONGA,7268
BULAMA,7268
KASOZI,7268
KIBUMBA,7715
IMALAMAWAZO,7715
KASALA,7715
MALEBE,7715
MUSASA,7715
MABILA,7715
MAKURUGUSI,7715
KAMANGA,7715
BUSERESERE,7715
IBONDO,7715
MAPINDUZI,7715
IMWELO,7715
BUYOGA,7715
MWABAGALU,7715
MULANDA,7715
IPARAMASA,7715
IMALABUPINA,7715
KINSABE,7715
ILELEMA,7715
MWABASABI,7715
LUDEBA,7715
MNEKEZI,7715
SONGAMBELE,7715
BUTENGO,7715
RUMASA,7715
MUTUNDU,7715
MWENDAKULIMA,7715
BUTOBELA,7715
BUZIKU,7715
RWANTABA,7715
NYARUTEFYE,7715
MAJENGO,7715
NYAMPALAHALA,7715
IHANGA,7715
KANYINDO,7715
NYARUTEMBO,7715
KAKENENO,7715
NYANTIMBA,7715
BWERA,7715
BUSAKA,7715
IGANDO,7715
BWANGA,7715
IZUMANGABO,7715
NYARUTUTU,7715
BUKIRIGURU,7715
MINKOTO,7715
KAKORA,7715
KALEMBELA,7715
ITANGA,7715
ICHWANKIMA,7715
BUSALALA,7715
IMALABUPINA,7715
KACHWAMBA,7715
IDOSELO,7715
IPANDIKILO,7715
MAGILI,7715
KIHULA,7715
IGALULA,7715
MWEKAKO,7715
MWANGAZA,7715
KASENGA,7715
ILEMELA,7715
NYAMBOGO,7715
KANYAMA,7715
NYANHOMANGO,7715
NYAKAKARANGO,7715
NYAMIREMBE,7715
KALEBEZO,7715
NYAMBITI,7715
KIKUMBAITALE,7715
BUTARAMA,7715
BUKAMILA,7715
KAKANSHE,7715
NYISANZI,7715
BWAWANI,7715
KIBEHE,7715
BUHUNGU,7715
MUGANZA,7715
KATEMWA,7715
MAJENGO,7715
NYABILELE,7715
NYABUGERA,7715
MWELANI,7715
MKOMBOZI,7715
RUTUNGURU,7715
IBANDA,7715
BWONGERA,7715
KATETE,7715
BUGWEGO,7715
MKOLANI,7715
BUPANDWAMPULI,7715
BUZIRAYOMBO,7715
NYAKATO,7715
KATALE,7715
NYABILEZI,7715
BUKOME,7715
MKUNGO,7715
KATENDE,7715
CHABULONGO,7715
"NGW""ABARUHI",7715
ILYAMCHELE,7715
KISESA,7715
KAWIMNYOLE,7715
CHATO,7715
MKUYUNI,7715
KITELA,7715
MSILALE,7715
BWINA,7715
MULUMBA,7715
MBUYE,7715
MUUNGANO,7715
ITALE,7715
KAHUMO,7715
RUBAMBANGWE,7715
MLIMANI,7715
NYERERE ROAD,8467
NYANZA,8467
MSALALA ROAD,8467
MISSION,8467
KIVUKONI,8467
MBUNGANI,8467
KATOMA,8467
LWENGE,8467
UJAMAA,8467
TAMBUKA RELI,8467
MKOANI,8467
BUHALAHALA,8467
MAGOGO,8467
MWATULOLE,8467
SHILABELA,8467
14 KAMBARAGE,8467
ISENI,8467
SHINDE,8467
MORINGA,8467
MWEMBENI,8467
NYANTOROTORO A,8467
BUCHUNDWANKENDE,8467
NYAMAKALE,8467
IBOLELO,8467
UWANJA,8467
ELIMU,8467
NYANTOROTORO B,8467
NYAGAGWE,8467
NSHINDE,8467
ILUNGWE,8467
MPONVU,8467
SAMINA,8467
KASENI,8467
MBABANI,8467
BWIHEGULE,8467
KOMPAUNDI,8467
NYAMALEMBO,8467
MGUSU,8467
MACHINJIONI,8467
NYAKABALE,8467
MANGA,8467
KABUYOMBO,8467
N.M.C,8467
KASAMWA,8467
NYAKAHONGOLA,8467
KIGOMA ROAD,8467
NYAMPA,8467
NYABUBELE,8467
NYAMAHUNA,8467
MWAMITILWA,8467
MWILIMA,8467
KANYALA,8467
MKANGALA,8467
MAJENGO,8467
IBANDA,8467
"BUNG""WANGOKO",8467
CHABULONGO,8467
MSHINDE,8467
BULELA,8467
NYASEKE,8467
GAMASHI,8467
NYAMBOGO,8467
BUMANJI,8467
KAKONDA,8467
NYANGUKU,8467
NYAKATO,8467
MWAGIMAGI,8467
SHINAMWENDA,8467
IGENGE,8467
BUNEGEZI,8467
IKULWA,8467
WIGEMBYA,8467
NYAKAHENGELE,8467
BUGOGO,8467
NTONO,8467
IKINA,8467
IHEGA,8467
BUTOBELA,8467
NYAKAGWE,8467
SHAHENDE,8467
MHANDE,8467
"NYANGH""OMANGO",8467
BUSANDA,8467
SHILUNGULE,8467
MSASA,8467
LUBANDA,8467
KAMENA,8467
IMALAMPAKA,8467
NDELEMA,8467
NYASHIHIMA,8467
NYALWANZAJA,8467
LISHE,8467
BUSHISHI,8467
NYABULOLO,8467
LWAMGASA,8467
ILANGASIKA,8467
KILOMBERO I,8467
KILOMBERO II,8467
BUZIBA,8467
NYAKAMWAGA,8467
KASHISHI,8467
IHEMELO,8467
BUFUNDA,8467
KASUNGAMILE,8467
BUYAGU,8467
BUGALAHINGA,8467
IPONYAMAKALAI,8467
NYAMALIMBE,8467
NYAMIGOGO,8467
BUZANAKI,8467
LWAMWIZO,8467
"NYANG""HANGA",8467
MDUHANI,8467
NGULA,8467
BUJULA,8467
NYAMIBOGA,8467
"BUSOLWA ""B""",8467
NYARUGUSU,8467
MAWEMERU,8467
ZIWANI,8467
ILILIKA,8467
IKANDILO,8467
"MHAMA ""B""",8467
NYARUYEYE,8467
WIGO,8467
BUKONDO,8467
NYANSALALA,8467
BUSAKA,8467
CHANKOLONGO,8467
LULAMA,8467
KITIGIRI,8467
CHIGUNGA,8467
KABUGOZO,8467
NYAKAFULO,8467
NYAMWILOLELWA,8467
SARAGURWA,8467
NUNGWE,8467
KASEME A,8467
KASESA,8467
KATANGALO,8467
MUNEKEZI,8467
MAGENGE,8467
IGANDO,8467
NYAMALULU,8467
SOBORA,8467
NYACHILULUMA,8467
NYAKASENYA,8467
KAGEYE,8467
CHIKOBE,8467
"KASANG""HWA",8467
NYANDAGO,8467
LUKUMBO,8467
ISIMA,8467
LUHUHA,8467
MWENEGEZA,8467
NYAKAGOMBA,8467
KISHINDA,8467
KAMHANGA,8467
MKOLANI II,8467
ISAMILO,8467
BUGALAMA,8467
LWENGE,8467
KIFUFU,8467
MISRI,8467
LUBANGA,8467
MTAKUJA II,8467
"NG""WABAGALU",8467
MWAMITILWA,8467
IGAKA,8467
ISULWABUTUNDWE,8467
IBISABAGENI,8467
NYAKADUHA,8467
BULENGEDI,8467
BUGULULA,8467
ISABILO,8467
KASOTA,8467
"NYANSALWA "" A""""",8467
NYAMILYANGO,8467
NYAWILIMILWA,8467
NTINACHI,8467
KIBWELA,8467
KAGU,8467
BUHANGIZI,8467
LWEMO,8467
NYAMIGANA,8467
NKOME,8467
NYAMALELE,8467
MHARAMBA,8467
IHUMILO,8467
MNYALA,8467
BUTWA/LULEGEYA,8467
IZUMACHELI,8467
LUNAZI,8467
KATOMA,8467
NYAMBAYA,8467
ITALE,8467
NYAKAZEZE,8467
CHELAMENO,8467
NJINGAMI,8467
NYAMBOGE,8467
LUKAYA,8467
IGATE,8467
NZERA,8467
BUGANDO,8467
SUNGUSIRA,8467
IDOSELO,8467
BWEYA,8467
LWENZERA,8467
NYARUBANGA,8467
BULIGI,8467
CHANIKA,8467
KASENI,8467
SENGA,8467
KAKUBILO,8467
KIKWETE,8467
NYABALASANA,8467
KABAYOLE,8467
LUHARA,8467
BWELWA,9413
KASOSOBE,9413
NAMBUBI,9413
BWENDANSEKO,9413
IBOYA,9413
MWANZA,9413
NANDA,9413
"NYANG""WALE",9413
KISUMO,9413
"NYANG""OLONGO",9413
MUUNGANO,9413
IKUNGUIGAZI,9413
IBAMBULA,9413
KAGERA,9413
BUZIGOZIGO,9413
MWINGILO,9413
KABANGA,9413
KASHELO,9413
LULEMBELA,9413
NYIKONGA,9413
BUGOMBA,9413
MTAKUJA,9413
BULUGALA,9413
NYASATO,9413
ISUNGABULA,9413
MLANGE,9413
BULILILA,9413
KASAKA,9413
ILOLANGULU,9413
MUBAMBA,9413
IGALULA,9413
KANANGWE,9413
MSENDAMILA,9413
IKOBE,9413
ISHIGAMVA,9413
BUSABAGA,9413
BUGALAGALA,9413
KAGONGO,9413
MGELELE,9413
KISEKE,9413
ISEBYA,9413
NYASHINGE,9413
BWENDAMWIZO,9413
NYITUNDU,9413
IVUMWA,9413
BULONGO,9413
NGEMO,9413
LWAZEZE,9413
ISENEGEJA,9413
USHIRIKA,9413
MLALE,9413
BUZIGULA,9413
KADOKE,9413
USHETU,9413
BUNIGONZI,9413
SHIBUTWE,9413
NYANDEKWA,9413
MWABUKWALULE,9413
MASUMBWE,9413
SHENDA,9413
ILANGALE,9413
NYAKASALUMA,9413
BUDODA,9413
"SHINYANGA ""A""",9413
"SHINYANGA ""B""",9413
LUBEHO,9413
NYAKAFULU,9413
KABANGA,9413
NHOMOLWA,9413
NYANHWIGA,9413
BUKANDWE,9413
MAGUTA,9413
"N""HUNGWIZA",9413
KANEGERE,9413
LUGUNGA,9413
LUHALA,9413
KAKUMBI,9413
MPONDA,9413
MWAGIMAGI,9413
MPAKALI,9413
MGAYA,9413
IPONYA,9413
BUNYIHUNA,9413
BULUHE,9413
NYASHIMBA,9413
NSANGO,9413
BUSAMBILO,9413
BUKWIMBA,9859
KASUBUYA,9859
BULANGALE,9859
NUNDU,9859
"NYANG""HOLONGO",9859
LYULU,9859
IGEKA,9859
KAFITA,9859
KAYENZE,9859
BUKULU,9859
LUSHIMBA,9859
BUKUNGU,9859
KHARUMWA,9859
BUSENGWA,9859
IKANGALA,9859
BUMANDA,9859
IZUNYA,9859
MWAMAKILIGA,9859
KANEGELE,9859
NYUGWA,9859
KIJINGA,9859
MIMBILI,9859
ISONDA,9859
NYIJUNDU,9859
KASUBUYA,9859
NYARUBELE,9859
IYOGELO,9859
NYARUGUGUNA,9859
KAKORA,9859
KABIGA,9859
BULULU,9859
KITONGO,9859
NYANGALAMILA,9859
NYAMTUKUZA,9859
NHWIGA,9859
BUGOMBELA,9859
ISENI,9859
BUSOLWA,9859
KONA,9859
IFUGANDI,9859
KABOHA,9859
SHIBALANGA,9859
NYABULOLO,9859
SHIBUMBA,9859
"NYANG""HWALE",9859
IBAMBILA,9859
NYAKASWI,9859
"KASEME ""A""",9859
SHABAKA,9859
WAVU,9859
NYAMGOGWA,9859
MHAMA,9859
IHUSHI,9859
LUBANDO,9859
MWINGIRO,9859
IYENZE,9859
"NG""WASABUKA",9859
NYAMIKONZE,9859
NYABULANDA,9859
NYASHILANGA,9859
BUJULA MIYENZE,9859
IDETEMYA,9859
IDETE,10214
MADEGE,10214
KIWALAMO,10214
ILUTILA,10214
KIMALA,10214
IDUNDA,10214
ITONYA,10214
MHANGA,10214
ULUTI,10214
"KISING""A",10214
MAKUNGU,10214
MKALANGA,10214
IPALAMWA,10214
UKWEGA,10214
ISELE,10214
BARABARA MBILI,10214
KIDUMKA,10214
LULINDI,10214
UKUMBI,10214
KITOWO,10214
WINOME,10214
MAWAMBALA,10214
MASALALI,10214
"NG""URUHE",10214
K. MGAGAO,10214
MASEGE,10214
LUKANI,10214
ISUKA,10214
KIDABAGA,10214
"LUSING""A",10214
MAGOME,10214
ILAMBA,10214
NDENGISIVILI,10214
"NG""ANG""ANGE",10214
MDEKE,10214
IDASI,10214
MTITU,10214
LUGANGA,10214
KILOLO,10214
LULANZI,10214
LUHINDO,10214
IHIMBO,10214
ITIMBO,10214
ISOLIWAYA,10214
UTENGULE,10214
ITALULA,10214
"BOMALANG""OMBE",10214
WANGAMA,10214
MWATASI,10214
"NG""INGULA",10214
LYAMKO,10214
MASISIWE,10214
IDEGENDA,10214
NYAWEGETE,10214
MBAWI,10214
ISANGA,10214
IMAGE NA. 8,10214
LYASA,10214
ILAWA,10214
UHOMINYI,10214
IYAI,10214
IBUMU,10214
KILALA KIDEWA,10214
ILAMBO,10214
KILUMBWA,10214
IROLE,10214
LUNDAMATWE,10214
KITUMBUKA,10214
MAWALA,10214
KITELEWASI,10214
IBOFWE,10214
LUGALO,10214
MAZOMBE,10214
MBIGILI,10214
IMALUTWA,10214
IKUKA,10214
VITONO,10214
UHAMBINGETO,10214
KIPADUKA,10214
"NG""OSI",10214
IWUNGI,10214
MAHENGE,10214
IRINDI,10214
MAGANA,10214
NYANZWA,10214
IGUNDA,10214
MGOWELO,10214
RUAHA MBUYUNI,10214
MSOSA,10214
IKULA,10214
MTANDIKA,10214
UDEKWA,10214
IFUWA,10214
WOTALISOLI,10214
SEMKINI,10837
"MTWIVILA ""A""",10837
"MTWIVILA ""B""",10837
"MTWIVILA ""C""",10837
VIZIWI,10837
MWAUTWA,10837
"DODOMA ROAD ""C""",10837
"DODOMA ROAD ""D""",10837
IDUNDA,10837
"DODOMA ROAD ""E""",10837
DODOMA ROAD TRM,10837
"MKIMBIZI ""A""",10837
KADUMA,10837
"MKIMBIZI ""B""",10837
"MKIMBIZI ""C""",10837
"MKIMBIZI ""D""",10837
"KIHESA KILOLO ""A""",10837
"KIHESA KILOLO ""B""",10837
UGELE ILANGILA,10837
UGELE  MANYIGI,10837
MSICHOKE,10837
MKWAWA ROAD,10837
KAGUO,10837
SEKONDARI,10837
PANGANI,10837
KIBWANA,10837
MAHIWA,10837
PAWAGA ROAD,10837
TANDAMTI,10837
BANIANI,10837
MAHAGI,10837
"MUHIMBA ""A""",10837
"MUHIMBA ""B""",10837
"DODOMA ROAD ""A""",10837
"DODOMA ROAD ""B""",10837
"SEMTEMA ""A""",10837
"SEMTEMA ""B""",10837
ILEMBULA,10837
MWENGE,10837
MAFIFI,10837
KILIMANI,10837
NGOME,10837
"DODOMA ROAD ""F""",10837
SOKONI,10837
MFARANYAKI,10837
RAMADHANI WAZIRI,10837
MSIKITINI,10837
MBUMA,10837
